barcode,clean_text,pnns_groups_1,pnns_groups_2
3068320055008,evian eau minerale naturelle natuurluk mineraalwater cl ,Beverages,Waters and flavored waters
3068320055008,mineralisation totalesamenstelling mgli  bicarbonates hco   calcium ca magnesium mg sodium na potassium k silice si  sulfates so  chlorures cl  nitrates no  teneur totale en sels mineraux a  hoeveelheid minerale ten bij cmgph    ux shot on mi  o ai triple camera ,Beverages,Waters and flavored waters
3068320055008,toy mineralisation totale samenstelling mg caidum catt  magnesium mg  sodium na  potassium k  sice s  bicarbonates hco  suilfates so  chlonures  nirtes no  residu sec a droogrest bij c mglph source cachat bronsaeme  evian france info consommateurs fri    service et appel gratuits danoneaunaturelcom saeme bp   evian nv danone waters benelux sa qua des usmes werkhuizenkaai   brussels info gratis   nlj  l  consumerbeneluxdanonecom a consommer de preference avant la date indiquee sur la boutele aconserver a abridu soleil dans un endroit propre sec et tempere ten minste houdbar tot zie fles droog fris rein en uit de zon bewaren package not esigned for long distance transportation outside europe it  cet embalage nest pas conu pour des ransports ong es distances hors europe niet geschikt voor langeafstandsvenvoer en europa pour la francevoor frankrijk a placer dans le bac de tr ,Beverages,Waters and flavored waters
3068320055008,eau minerale naturelle tuurluk mineraalwater ,Beverages,Waters and flavored waters
3068320055008,抹 cpclfr ll    eau miner natura eviancom ,Beverages,Waters and flavored waters
3068320055008,evian fri rale naturelle taeraalwater cl ,Beverages,Waters and flavored waters
3068320055008,mineralisation totalesamenstelling mg calcium cat  magnesium mg  sodium nat potassium k  silice si blicarbonates hcof  sulfates so  chlorures ci  nitrates no residu ssec a droogrest bij cmglph source cachat bronsaeme  evian france into gonso fr     service et appel gratuits anoneaunaturelcom saeme bp   evian diwe la de usines   bxl info  consumerbeneluxdanonecom a consommer de preference avant voir bouteille a conserier a labri du soleil dans un endroit propre sec et temperee ten minste houdbaar tot zie fles droog fris rein en uit de zon bewaren leau evianconvient parfaitement a lhydratation des bebes evian soutient les recommandations de poms pour la promotion de lallaitement maternel pendant les  premiers mois e scanner avec snapchatvivons jeune ,Beverages,Waters and flavored waters
3068320055008,mineralisation totalesamenstelling mg calcium ca  magnesium mgt  sodium na  potassium k  silice si bicarbonates hco  sulfates so  chlorures ci  nitrates no  residu sec a  droogrest bij c mglph  source cachat bronsaeme  evian franceinfo conso fri     service et appel gratuts uanoneaunaturelcom saeme bp  evian dwb a es usines   bxl info  consumerbeneluxdanonecom a consommer de preference avant voir bouteille a conse ver alabri du soleil dans un endroit propre sec et tempere ten minste houdbaar tot zie fles droog fris rein en uit de zon bewaren leau evianconvient parfaitement a lhydratation des bebes evian soutient les recommandations de poms pour la promotion de lallaitement maternel pendant les premiers mois ,Beverages,Waters and flavored waters
3068320052007,mgiatre mineralisation t calcium catt  bicarbonates hc  magnesium mg  sulfates s  sodium nat  chlorures cl  potassium k silice si  teneur totale en sels mineraux c mgl ph  source cachat saeme  evian france de preference avant la date indiquee sur la bouteille a garder labri du soleil dans un endroit propre sec et tempere ,Beverages,Waters and flavored waters
3068320052007,eau minerale naturelle ,Beverages,Waters and flavored waters
3068320040103,eau minerale naturelle tuurljk mineraalwater  ,Beverages,Waters and flavored waters
3068320063003,evian eau minerale naturel le al min era waternatuurlukmineraalwater ,Beverages,Waters and flavored waters
3068320063003,evian eau minerale naturel le al min era waternatuurlukmineraalwater ,Beverages,Waters and flavored waters
3068320063003,eau minerale naturelle natural mineral water ,Beverages,Waters and flavored waters
3068320113463,    s aeme  evian france infolgratuit    danoneaunaturelcom conser labri du soleil dans un endroit propre sec et tempere a consommer de preference avant voir boule ,Beverages,Sweetened beverages
3068320113463,base de conc ents eau minerale naturelle evian  jus de raisin b antho ue aromes naturels the rose acidifian kukc valeursnutritionnelles par ml nergie esgras satures og glucides  g dont  sucres ar apports de reference pour un adu contient  portion de ml ,Beverages,Sweetened beverages
3068320113463,atau minerale naturelle evian  ius de raisin blancabase deconcentrel ingredients acidifiant acide malique ardl turels colorant anthocyanes dsg j de rose valeurs nutritionnelles par ml energie  grasses dont acides gras res og glucides g dont sucres g proteines g seldulg glo dont aci par ml ar dont sucres g proteines satures og  g cucides g  adultetype sel g  apports de reference wn lle contien rion de ml ,Beverages,Sweetened beverages
3068320117973,evianexchiara ferragni limitede eral naturalnaturliches mineralwasseracqua minerale naturale e sur la bouteilleten minste houdbaar tot zie fles  best before see top of the bottle dd mmppoe nerale naturellenatuurlijk mineraalwaternatural mineral water ce bron  spring  manantial quelle fonte  cachat saeme  evianlesbainsfancdc dicada en la botella  mindestens haltbar bis  siehe flaschenhals da consumarsi preferibimente en enncia antes de ver a data indicada na garrafa a conserver a labri du soleil dans un endroit propre en  store in a clean cool dry place away from sunlight strong odours and chemicalsconservar y de olores agresivos nach dem offnen innerhalb von zwei tagen aufbrauchen kuhl trocken un a em local limpio fresco seco e isento de odores proteger da luz solar evitar contacto directo sommateur fr     danoneaunaturelcomeviancomsaeme bp  o on mineraleminerale samenstellingmineral compositioncomposicion mineral anat quimica en mg may na  kt hco so clnosio idreogrest bi dry residue at residud troci aruc residuo fisso a  sa caloumcalcioca potassiumpotaslo bicarbonatesbicarbonatos hcot sulfatessulfatosso magnesiummagnesiomg  sodiumvsodiona  ,Beverages,Waters and flavored waters
3068320118154,les ingredients eau minerale naturelle evian  sucre de canne bio jus de citron bio a base de concentre infusion concentre de the blanc bio  aromes naturels de cassis de rose et de violette arome naturel de peche ave autres aromes naturels arome nature acidifant acide malique ,Beverages,Teas and herbal teas and coffees
3068320118154, kusmi tea the blanc aromatise peche  violette bio ,Beverages,Teas and herbal teas and coffees
3068320112800,valeurs nutritionnelles par par canette ml ml ar  k u  kj energie  kcal  kcal matieres grasses dont acides gras satures  g o g  g  g  glucides dont sucres proteines sel  g  g  ,Beverages,Waters and flavored waters
3068320112800,nouveau nauveat tau nouveau tau nouveau oun veau wjveal sans sucres noリfeau nouveau nouveau nauveaus s o urc e source weaij oaun u badoit citron vert  ,Beverages,Waters and flavored waters
3068320112800,ngredientseau minerale naturelle gazeifiee badoit arome naturel de citron citron vert ,Beverages,Waters and flavored waters
3068320112800, embouteillee a la source badoit  saint garnier par saeme  evian france basson petillante a leau minerale naturelle a larome naturel de citroncitron vert on vert a consomm er depreference avantiadate indiquee n sous la canetteaconserveralabriousoleil dans un endroit propre sec et tempere xc ,Beverages,Waters and flavored waters
3068320115047,eau minerale naturelle avec adjonction de gaz carbonique natuurlijk mineraalwater sodium na met toegevoegd koolzuurgas lichtbruisend mineralisationsamenstelling mgl residu sec a droogrest bij c  mgl ph a consommer de preference avant la date indiquee sur la bouteilleten minste houdbaar totzie fles a stocker a labri du soleil dans un endroit propre sec et tempere droog fris rein en uit de zon bewaren source badoit bron saeme  saint galmier fr produit en france distribution ch evianvolvic suisse sa leutschenbachstrasse  ch zurich tel     distribution benelux nv danone waters benelux sa quai des usineswerkhuizenkaai   brussels  chlorures c  sulfates s calcium ca magnesium mg potassium k bicarbonates hco  fluorures f   silice si  ,Beverages,Waters and flavored waters
3068320116129,boisson petillante a leau minerale naturelle a larome naturel de citronsans sucres ingredients eau minerale naturelle gazeifiee la saluetat  arome naturel de citron a consommer de preference avant la date indiquee sur la bouteille garder a labri du soleil dans un endroit propre sec et tempere embouteillee a la saluetatsuragout  par saeme euian bouteille reseruee a lusage exclusif de la saluetat nto co danone tat m la pensez au tri   cl recyclables format pitchoune ,Beverages,Waters and flavored waters
3068320116129,st syndf sivo syndicat total   sur  rura   sur  uerre  ml lengagement na de leau minerale n des aromes natures sans edulcorants energie kj  kcal  sans conservateurs valeurs nutatin sans sucres des ar adultes finement petiiante la par  mlkcal par energie tca sa vetat matieres grasses dont acides grasaurs clucides dont sucres proteines sel des css e ope arapprtodare type rac k co contientporioes ton ,Beverages,Waters and flavored waters
3068320116129,boisson petillante aleau minerale naturelle alarome naturel de citronsans sucres ingredients eau minerale naturelle gazeifie la saluetat  arome naturel de citron a consommer de preference avant la date indiquee sur la bouteille garder a labri du soleil dans un endroit propresec et tempere embouteillee a asaluetatsuragout  par saeme  euian bouteille reseruee a lusage exclusif de la saluetat afo consommare    service ape gratuits danoneaunatuelc la saluetat une marque dugmne danone  wwwlasaluet mais surtot elle est du illaer m la saluetatsurt pensez au tri  cl de anl format pitchoune  bac de tri recyclables ,Beverages,Waters and flavored waters
3068320116129,sans sucres esom lengagement naturalite energie  kkcal deleau minerale naturelle la saluetat des aromes naturels de fruits sans edulcorants sans conservateurs  valeurs nutritionnelles erealde un okcal par  portion ar  ml  ml par ml energie matieres grasses kj okcal kcal     kj  dont acides gras satures g   cucides dont sucres proteines sel des cssssss des cigales arapports de reference pour un adulte pe b kkcal cette bouteille sss      contient  portions de  ml sss  ,Beverages,Waters and flavored waters
3068320110042,calcium ca  chlorures c  sodium na  sulfates s magnesium mg  fluorures f  potassium k bicarbonates hc  silice sio  date indiquee sur la bouteille ndroit propre sec et tempere fr uit en france ,Beverages,Waters and flavored waters
3068320110042, source s saint zer finement ent pet ill ant ,Beverages,Waters and flavored waters
3068320110042,itt eau minerale naturelle calcium ca  chlorares  avec adjonction de gaz carbonique sodium na natuurlijk mineraalwater magnesium mg  selfastessok  lichtbruisend mineralisationsamenstellinglmglij potassium k  fluoruresf  residu sec l bij c  mgl ph  bicarbonates hc  silica s  a consommer de preference avant la dateindiquee sur la bouteillettenminstehoudbaartot zie fles a stockera labri du soleil dans un endroit propre fis einen uit de zon bewaren source badoit bron saeme saint galmier fr produitenfrance distribution ch evianvolvic suisse sa leutschenbachstrasse  chzurich tel d ntu distribution beneluxnv danone waters benelux sa rue j cockxstraatb  brussels cpl  ,Beverages,Waters and flavored waters
3068320110042, saint galmier france badoit finement petillante ,Beverages,Waters and flavored waters
3068320111926,ca oo neralisation totalesamenstelling mg calclum cat magnesium mgt sodium na  bicarbonates hco   sulfates s  chlorures ci   polassium k silice s   nitrates noj  teneur totale en sels mineraux ahoeveelheid minerale outen bij cmglph source cachat bronsaeme  evian france info consommateursfr danoneaunaturelcom saeme bp  evian     serviceappo gratuits nv danone waters benelux sa quai des usineswerkhuizenkaai  brussels info gratis   l  nl  ,Beverages,Waters and flavored waters
